CODE_PCT,NOM_COMMERCIAL,PRIX_PUBLIC,TARIF_REFERENCE,CATEGORIE,DCI,AP
303363,ASPEGIC Pdre P Sol Orle 100 MG BT 30,4.295,2.52,E,ACETYLSALICYLATE DE LYSINE,N
303383,AMOXICILLINE SANOFI 1 gr COMP DISP BT 12 (EX AMOXICILLINE ZENTIVA Comp Disp 1GR BT 12),8,5.7,E,AMOXICILLINE,N
303382,AMOXI-CLAV SANOFI (EX ZENTIVA)  Pdre P susp Or 1000mg/125 MG BT 24 Sachets,28.035,28.032,E,AMOXICILLINE+ACIDE CLAVULANIQUE,N
105735,ASPEGIC 1gr Pdre P Prép Inj Bt 6+S/5ml (ex 103644),6.314,6.312,E,ACETYLSALICYLATE DE LYSINE,N
303191,PREDNICORT 20mg Comp Orodisp Bt 10,4.19,2.54,E,PREDNISOLONE,N
303208,NEMACEST 4% Susp Buv Fl 10ml,4.1,4.1,E,ALBENDAZOLE,N
303194,X-BACK 200 200mg Gél Bt 10,6.57,6.34,I,CELECOXIB,N
303195,X-BACK 200 200mg Gél Bt 20,12.88,12.68,I,CELECOXIB,N
303196,X-BACK 200 200mg Gél Bt 30,19.24,19.02,I,CELECOXIB,N
303231,SMACTYL 3gr Pdre P Susp Or Bt 12 sachets,6,3.084,I,DIOSMECTITE,N
303232,QUETAP 100mg Comp Pell Bt 30,57.24,55.11,E,QUETIAPINE,O
303233,QUETAP 200mg Comp Pell Bt 30,67.945,67.92,E,QUETIAPINE,O
303234,QUETAP 300mg Comp Pell Bt 30,102.24,100.11,E,QUETIAPINE,O
303235,QUETAP 50 50mg Comp Pell Bt 30,40.14,38.13,E,QUETIAPINE,O
303287,ARAVEN IC 150mg/5mg Comp Pell Bt 90,93.74,93.69,E,IRBESARTAN +AMLODIPINE,N
303289,ARAVEN IC 300mg/10mg Comp Pell Bt 90,122.37,119.16,E,IRBESARTAN +AMLODIPINE,N
303288,ARAVEN IC 300mg/5mg Comp Pell Bt 90,118.95,118.89,E,IRBESARTAN +AMLODIPINE,N
105738,NASACORT 2% (55µG/DOSE) Spray Nasal Fl 120 Doses/16.5gr (ex 101099),19.499,19.44,E,TRIAMCINOLONE,N
105739,TELFAST 120mg Comp Pell Bt 15 (ex 101168),10.735,7.65,E,FEXOFENADINE,N
105740,TELFAST 180mg Comp Pell Bt 15 (ex 101169),11.355,7.995,E,FEXOFENADINE,N
105697,TOUJEO SOLOSTAR 300Unités/ml Sol Inj Bt 3Stylos/1.5ml (F),154.09,154.089,V,INSULINE ANALOGUE : GLARGINE,O
303402,LAPTOR 80 80mg Comp Pell Séc Bt 90,101.58,75.24,E,ATORVASTATINE,N
303418,ESTRADO 1mg Comp Pell Bt 28,6.09,3.08,E,ESTRADIOL,N
303419,ESTRADO 2mg Comp Pell Bt 28,6.09,3.024,E,ESTRADIOL,N
303417,AVALTEX 200mg Comp Bt 30,30.81,30.81,E,ACICLOVIR,N
105663,METHOTREXATE EBEWE 2.5mg Comp Fl 50,27.885,24.85,V,METHOTREXATE,N
300915,ENOXA 6000UI A-xa  Sol Inj 2 Ser/0.6ML,22.17,14.688,E,ENOXAPARINE,N
300957,CONVERTAL 50 mg Comp Sec Bt 30,12.675,8.76,E,CAPTOPRIL,N
300994,OFLOXACINE WINTHROP Comp Pell 200mg Bt 10,17.775,13.67,E,OFLOXACINE,N
301049,ACTOPRIL Comp Sec 50mg Bt 30,11.87,8.76,E,CAPTOPRIL,N
303226,POLAR 10mg Comp Pell Bt 90,180.24,171.72,E,OLANZAPINE,O
303225,POLAR 5mg Comp Pell Bt 90,70.24,70.2,E,OLANZAPINE,O
303285,DUOFOR PLUS 10mg/160mg/12.5mg Comp Pell Bt 30,37.24,37.23,E,AMLODIPINE+VALSARTAN+HYDROCHLOROTHIAZIDE,N
303286,DUOFOR PLUS 10mg/160mg/25mg Comp Pell Bt 30,37.24,37.23,E,AMLODIPINE+VALSARTAN+HYDROCHLOROTHIAZIDE,N
303283,DUOFOR PLUS 5mg/160mg/12.5mg Comp Pell Bt 30,37.24,37.23,E,AMLODIPINE+VALSARTAN+HYDROCHLOROTHIAZIDE,N
303284,DUOFOR PLUS 5mg/160mg/25mg Comp Pell Bt 30,37.24,37.23,E,AMLODIPINE+VALSARTAN+HYDROCHLOROTHIAZIDE,N
105640,AERIUS 5mg Comp Pell Bt 15 (ex 102212),10.67,4.845,E,DESLORATADINE,N
105643,CHIBRO-PROSCAR 5mg Comp Pell Bt 28 (ex 108451),45.32,36.988,I,FINASTERIDE,N
105645,NASONEX 50mcg/Dose Susp Nas Fl 140 Doses (ex 101995),27.875,15.12,E,MOMETASONE,N
105642,CELESTENE CHRONODOSE 5.7mg/ml Susp Inj Bt 1/1ml (ex101488),2.239,2.239,E,BETAMETHASONE,N
303296,ARAVEN IC 150mg/5mg Comp Pell Bt 30,32.045,31.23,E,IRBESARTAN +AMLODIPINE,N
303311,CYVAX 50ug/25ug/Dose Susp P Inhalat Fl 120,17.245,17.16,E,SALMETEROL+FLUTICASONE,N
105606,OPTIFUCIN 1% Gel Ophtal Tb 5gr,5.29,5.29,E,ACIDE FUSIDIQUE,N
105709,MINIRIN 60µg Lyoph Or Bt 30,72.93,72.93,E,DESMOPRESSINE,N
105587,RILAMIG 2.5mg Comp Pell Bt 2,17.435,16.96,E,FROVATRIPTAN,N
303339,DIPRED 20mg Comp Bt 15,11.74,11.73,E,PREDNISONE,N
303338,DIPRED 5mg Comp Bt 30,7.16,5.94,E,PREDNISONE,N
303336,NERGESIC 150mg Gél Bt 30,30.84,28.5,V,PREGABALINE,O
303337,NERGESIC 150mg Gél Bt 60,61.44,57,V,PREGABALINE,O
303335,NERGESIC 75mg Gél Bt 28,27.23,25.116,V,PREGABALINE,O
303334,NERGESIC 75mg Gél Bt 14,13.74,12.558,V,PREGABALINE,O
303340,OSTENEL 35mg Comp Pell Bt 24,162.43,162.408,E,RISEDRONATE,O
303398,SURANIL 10mg Comp Bt 60,15.78,3.3,E,HYDROCORTISONE,N
303401,NOSPASM 160mg Comp Orodisp Bt 12,5.8,5.796,I,PHLOROGLUCINOL,N
303400,DIVINUS 10mg Comp Pell Bt 30,52.24,51.72,E,DAPAGLIFLOZINE,O
303399,DIVINUS 5mg Comp Pell Bt 30,52.24,51.72,E,DAPAGLIFLOZINE,O
300598,GENTA  Amp inj 10mg/1ml Bt 5,5.195,5.195,E,GENTAMICINE,N
300654,PENAMOX Comp enr 1gr Bt 12,8.475,6.108,E,AMOXICILLINE,N
307089,HICONCIL Gélule 500mg Bt 12,4.54,2.964,E,AMOXICILLINE,N
300934,KARDEGIC Pdre Sol OR 160MG Bt 20,1.865,1.86,E,ACETYLSALICYLATE DE LYSINE,N
300649,IPPROTON Gélule 10mg Bt 8,6.22,5.04,E,OMEPRAZOLE,N
506389,RIFADIN Pdre/prép inj 600mg/Fl Bt 1+1(10ml),19.024,19.024,E,RIFAMPICINE,N
101007,REQUIP Comp pell 2mg Bt 21,25.91,25.893,E,ROPINIROLE,O
105726,EPIXX 100mg/ml Sol Buv Fl 300ml,85.86,83.7,E,LEVETIRACETAM,N
105725,EPIXX 250mg Comp Pell Bt 50,11.72,11.1,E,LEVETIRACETAM,N
105727,EPIXX 500mg Comp Pell Bt 50,17.335,16.45,E,LEVETIRACETAM,N
303436,PENTOP 20mg Gél Gastro-resistante Bt 8,4.76,4.616,E,PANTOPRAZOLE,N
303437,PENTOP 40mg Gél Gastro-resistante Bt 8,8.17,8,E,PANTOPRAZOLE,N
303456,STAFLOX 500mg Gél Bt 24,11.11,11.088,E,FLUCLOXACILLINE,N
303455,STAFLOX 500mg Gél Bt 12,5.98,5.544,E,FLUCLOXACILLINE,N
303483,ATROVAST 10 10mg Comp.Pell.Bt 90,44.04,44.01,E,ATORVASTATINE,N
303484,ATROVAST 20 20mg Comp.Pell.Séc.Bt 90,58.04,57.96,E,ATORVASTATINE,N
303485,ATROVAST 40 40mg Comp.Pell.Séc. Bt 90,67.74,67.68,E,ATORVASTATINE,N
303481,CIPROMAX 500 500mg Comp.Pell.Séc. Bt14,9.16,9.156,E,CIPROFLOXACINE,N
303482,CIPROMAX 750 750mg Comp.Pell.Bt 14,10.43,10.416,E,CIPROFLOXACINE,N
303573,IRBEXTRA 150mg Comp Pell Bt 30,16.24,16.23,E,IRBESARTAN,N
303574,IRBEXTRA 300mg Comp Pell Bt 30,24.24,24.24,E,IRBESARTAN,N
303575,IRBEXTRA PLUS 150mg/12.5mg Comp Pell Bt 30,20.09,20.07,E,IRBESARTAN+HYDROCHLOROTHIAZIDE,N
303576,IRBEXTRA PLUS 300mg/12.5mg Comp Pell Bt 30,24.24,24.24,E,IRBESARTAN+HYDROCHLOROTHIAZIDE,N
303577,IRBEXTRA PLUS 300mg/25mg Comp Pell Bt 30,24.24,24.24,E,IRBESARTAN+HYDROCHLOROTHIAZIDE,N
105641,CELESTENE Comp soluble  2mg Bt 20,8.355,7,E,BETAMETHASONE,N
303613,OROKEN NOURRISSONS 40mg/5ml Pdre. P. Susp. Or. Fl 40ml,10.805,4.88,E,CEFIXIME,N
303610,SURGAM 200mg Comp. Séc. Bt 20,11.035,6.64,E,ACIDE TIAPROFENIQUE,N
303619,CITOM 50mg Comp. Séc. Bt 10,7.87,6.28,E,CLOMIFENE,N
303618,CITOM 50mg Comp. Séc. Bt 5,4.055,3.14,E,CLOMIFENE,N
301870,RETABLISS  Comp Pell 20 MG BT 30,42.635,36.66,E,ESCITALOPRAM,N
104792,SERETIDE DISKUS Pdre P Inh Bucc 100/50 FL 60 Doses,44.25,44.22,E,SALMETEROL+FLUTICASONE,N
301754,KETOZOL Shampooing 2 % FL 60 ML,8.435,8.4,E,KETOCONAZOLE,N
104575,INSUMAN  COMB 30 /70 Susp Inj 100 UI/ML BT 1 FL/10 ML,4.743,4.31,V,INSULINE HUMAINE,N
301714,LEVODIS Comp Pell  Sec 500 MG BT 10,30.78,29.04,E,LEVOFLOXACINE,N
301778,VISSEN Comp Pell 10 MG BT 90,72.19,48.6,E,ROSUVASTATINE,N
302010,HISTAM Sol Buv 0.5 MG/ML FL 150 ML,7.885,6.75,E,DESLORATADINE,N
301902,ALLERGUS Comp Pell 5 MG BT 5,2.56,1.615,E,DESLORATADINE,N
302003,TAVASTOR Comp Pell Sec 10 MG FL 30,19.41,14.67,E,ATORVASTATINE,N
302114,GLYCARBOSE Comp Sec 100 MG BT 90,27.58,26.91,E,ACARBOSE,N
104975,SEEBRI BREEZHALER Pdre P Inh Bucc BT 30+Inh,89.82,89.82,E,GLYCOPYRRONIUM BROMIDE,N
302353,RUGDAL Gel Gastro-résistante 40 MG FL 30,43.78,21.9,E,ESOMEPRAZOLE,N
302121,CLARIMAX Comp Pell 500 MG BT 14,24,19.712,E,CLARITHROMYCINE,N
302288,STELAR Gel .Gastro-resist  20  MG BT 7,4.83,4.284,E,ESOMEPRAZOLE,N
302370,INFLACOX Gélule  200 MG BT 10,8.44,6.34,I,CELECOXIB,N
104455,DIGOXINE NATIVELLE Comp 0.250 MG  BT 30,4.638,2.94,E,DIGOXINE,N
104946,CONCOR AMLO Comp 10 MG/10 MG BT 30,32.27,20.25,E,BISOPROLOL+ AMLODIPINE,N
302791,TERCYD 1% Sol P Application cutanée Fl 30 ML,10.365,10.35,E,TERBINAFINE,N
105304,TOBREX Collyre 3mg/ml Fl 5ml,4.585,3.63,E,TOBRAMYCINE,N
105056,ROLENIUM  Pdre P Inhal Bucc 250µg/50µg  BT 60 Blisters+Inhal,51.79,51.78,E,SALMETEROL+FLUTICASONE,N
302926,VILDYNE 50 MG Comp BT 60,55.02,38.76,E,VILDAGLIPTINE,N
302556,RUGDAL 20 MG GEL. GASTRO-RESISTANTE FL 8,6.01,4.896,E,ESOMEPRAZOLE,N
302775,CO-IRBESAR 300 mg/12.5 mg COMP. BT 90,87.27,72.72,E,IRBESARTAN+HYDROCHLOROTHIAZIDE,N
302762,NOSPASM 80 mg COMP. ORODISP. BT/10,3.33,2.46,I,PHLOROGLUCINOL,N
105118,NEBILET PLUS 5MG/25 MG Comp Pell BT 28,33.875,33.852,E,NEBIVOLOL+HYDROCHLOROTHIAZIDE,N
303034,ENKEPHAL ENFANT 30mg Pdre.P.Sol.Or. Bt/30,12.26,12.03,I,RACECADOTRIL,N
303018,URPEX 5% Crème Derm Tb 5 gr,6.135,6.135,I,ACICLOVIR,N
303088,FUMIDEX 2% Crème derm Tb 15gr,6.051,4.71,E,ACIDE FUSIDIQUE,N
302983,PRERICA 75 mg Gél Bt 28,27.95,25.116,V,PREGABALINE,O
303422,GLARGEN 100UI/ml Sol Inj Bt 1Fl/3ml (F),17.41,17.409,V,INSULINE ANALOGUE : GLARGINE,O
303423,PRIMALAN 5mg Comp Séc Bt 14,7.04,5.992,E,MEQUITAZINE,N
105788,FORXIGA 10mg Comp Pell Bt 28,128.56,48.272,E,DAPAGLIFLOZINE,O
303438,OXIMAL 15 mg Sol Inj Bt 3/1.5ml,6.01,4.68,E,MELOXICAM,N
303459,INTRAMOL 0.5% collyre Fl 5ml,3.305,3.17,E,TIMOLOL,N
302537,NAFTOR 100mg Gél Bt 50,12.635,12.6,I,NAFTIDROFURYL,N
303457,NEOFLOXIN 0.3% collyre Fl 5ml,5.7,4.6,E,CIPROFLOXACINE,N
303458,XALANOL 50ug/5mg Collyre Fl 2.5ml (F),29.24,26.415,E,LATANOPROST + TIMOLOL,N
303439,TRIPAKINE LP SAIPH 500mg Comp Pell LP Bt30,15.59,15.57,V,VALPROATE DE SODIUM + ACIDE VALPROIQUE,N
303462,LATANOCOL 3M Collyre Fl 2.5ml (F),25.24,24.26,E,LATANOPROST,N
303461,TIMOPROST 3M Collyre Fl 2.5ml (F),26.415,26.415,E,LATANOPROST + TIMOLOL,N
303475,GENTAINJECT 160 160mg Sol Inj Bt 1Fl/2ml,5.295,3.13,E,GENTAMICINE,N
303506,CIPROCINE 500mg Comp Pell Séc Bt 14,9.34,9.156,E,CIPROFLOXACINE,N
303507,CIPROCINE 750mg Comp Pell Bt 14,10.43,10.416,E,CIPROFLOXACINE,N
303508,NEBIPRESS 5mg Comp Quadriséc Bt 30,16.485,15.18,E,NEBIVOLOL,N
303509,NEBIPRESS 5mg Comp Quadriséc Bt 90,45.615,45.54,E,NEBIVOLOL,N
303571,AMOXIL IM IV 0.5gr Pdre P Prep Inj Bt 1 Fl+Solv/5ml,1.55,1.55,E,AMOXICILLINE,N
303570,BETANYL 5mg/2ml Sol Inhal Bt 1 Sachet de 10 unidoses/2ml,11.24,11.24,E,TERBUTALINE,N
353554,FEROVEN 100mg/5ml Sol Inj P Perf Bt 5/5ml,20.921,20.921,E,FER,O
303581,OROZA 5 5mg Comp orodisp bt 10,13.18,7.8,E,OLANZAPINE,O
303582,CORTIVANS 5mg Comp Séc Bt 30,6.075,5.94,E,PREDNISONE,N
303587,GALAMOX 250/5ml Pdre.P.Susp.Or.Bt 1Fl/60ml,3.74,2.64,E,AMOXICILLINE,N
303590,GALAMOX 500mg Comp.Disp.Bt 12,4.27,3.612,E,AMOXICILLINE,N
303591,GALAMOX 500mg Comp.Disp.Bt 24,7.24,7.224,E,AMOXICILLINE,N
303589,GALAMOX 500mg Gél.Bt 12,4.27,2.964,E,AMOXICILLINE,N
303588,GALAMOX 500mg/5ml Pdre. P. Susp. Or. Bt 1Fl/60ml,4.94,4.5,E,AMOXICILLINE,N
303598,GALAMOX 1gr Comp. Disp. Bt 14,8.57,6.65,E,AMOXICILLINE,N
303599,LIDOCA 10mg/ml Sans Conservateur Sol. inj. Bt 10Amp/5ml,4.815,4.81,E,LIDOCAINE,N
303600,LIDOCA 20mg/ml Sans Consevateur Sol. Inj. Bt 10Amp /5ml,5.445,5.44,E,LIDOCAINE,N
303426,THERADIAM 60mg Comp Séc LM Bt 30,13.54,11.58,E,GLICLAZIDE,N
303427,THERADIAM 60mg Comp Séc LM Bt 60,23.19,23.16,E,GLICLAZIDE,N
303424,LODIPEX 10 10mg Comp Bt 90,35.34,35.28,E,AMLODIPINE,N
301503,ANSEMID 500mg Comp Séc Bt 36,35.24,35.208,E,FUROSEMIDE,N
105916,BRUFEN 400mg Comp Pell Bt 30,9.06,7.5,E,IBUPROFEN,N
303445,PRIMALAN FORT 10mg Comp Séc Bt 14,11.615,11.606,E,MEQUITAZINE,N
303466,OLOPAN 0.1% Collyre Fl 5ml,9.74,9.74,E,OLOPATADINE,N
303471,PRESSCAND 16mg Comp.Séc. Bt 30,21.78,21.63,E,CANDESARTAN CILEXETIL,N
303469,PRESSCAND 4mg Comp.Séc.Bt 30,18.09,17.91,E,CANDESARTAN CILEXETIL,N
303470,PRESSCAND 8mg Comp.Séc.Bt 30,20.16,20.01,E,CANDESARTAN CILEXETIL,N
303473,PRESSCAND PLUS 16mg/12.5mg Comp.Séc.Bt 30,27.12,26.94,E,CANDESARTAN  HYDROCHLOROTHIAZIDE,N
303472,PRESSCAND PLUS 8mg/12.5mg Comp.Séc.Bt 30,23.76,23.58,E,CANDESARTAN  HYDROCHLOROTHIAZIDE,N
303468,BILATA 50µg/5mg Collyre Fl 2.5ml (F),26.415,26.415,E,LATANOPROST + TIMOLOL,N
303478,CYVALTEX 500 500mg Comp.Pell.Bt 10,24.775,22.23,E,VALACICLOVIR,N
303479,CYVALTEX 500 500mg Comp.Pell.Bt 42,100.14,93.366,E,VALACICLOVIR,N
303480,CYVALTEX 500 500mg Comp.Pell. Bt 90,200.13,200.07,E,VALACICLOVIR,N
303502,LATA SP 0.05mg Collyre Fl 2.5ml (F),24.26,24.26,E,LATANOPROST,N
105910,NEXIUM 20mg 20mg Comp Gastro-résist Bt 28,21.145,17.136,E,ESOMEPRAZOLE,N
303405,VERMOZOL 100mg Comp Bt 6,5.875,2.52,E,MEBENDAZOLE,N
303515,GENTAINJECT 40 40mg/2ml Sol Inj Bt 5/2ml,5.63,5.37,E,GENTAMICINE,N
303516,GENTAINJECT 80 80mg/2ml Sol Inj Bt 5/2ml,9.62,8.76,E,GENTAMICINE,N
303514,ROXAM 20mg/ml Sol Inj Bt 2/1ml,4.88,3.184,E,PIROXICAM,N
106043,XERACTAN 10mg Caps Molle Bt 30,25.18,18.06,I,ISOTRETINOINE,N
106044,XARACTAN 20mg Caps Molle Bt 30,41.18,31.95,I,ISOTRETINOINE,N
303596,PEXOL 0.18mg Comp. Séc. Bt 30,14.77,14.76,E,PRAMIPEXOLE,O
303592,PRILIA 5% Créme Derm.Tb Monodose/5gr,6.74,3.38,E,LIDOCAINE+PRILOCAINE,N
303597,PEXOL 0.7mg Comp. Séc. Bt 30,83.26,83.07,E,PRAMIPEXOLE,O
303447,PARALVIT 1000mg Comp Effer Bt 1 Tb/8,2.82,2.408,E,PARACETAMOL,N
303486,SIPRODIS 500mg Comp Pell Séc Bt 14,9.34,9.156,E,CIPROFLOXACINE,N
303487,SIPRODIS 750mg Comp Pell Bt 14,10.43,10.416,E,CIPROFLOXACINE,N
303488,SPIRAMIZOLE 1.5 MUI/250MG Comp Pell Séc Bt 10,5.46,5.34,E,METRONIDAZOLE+SPIRAMYCINE,N
303491,VILDA 50mg Comp Bt 60,54.24,38.76,E,VILDAGLIPTINE,N
303490,DAIVODERM 50mcg/0.5mg/g Gel Derm Fl 30gr,29.24,29.16,E,CALCIPOTRIOL + BETAMETHASONE,O
303489,DAIVODERM 50mcg/0.5mg/g Pde Derm Tb 30gr,29.24,28.56,E,CALCIPOTRIOL + BETAMETHASONE,O
303495,DIACURE Enf. 30mg Glés.P.Sol.Buv.Bt 30 Sachets,12.03,12.03,I,RACECADOTRIL,N
303494,DIACURE Nourr. 10mg Granulés.P. Sol.Buv.Bt 16 Sachets,11.65,11.648,I,RACECADOTRIL,N
303496,GASTROSTOP 3g Pdre.P. Susp.Or.Bt 30 Sachets,10.59,7.71,I,DIOSMECTITE,N
303513,ACTALGINE 500mg Comp Bt 18,2.6,2.268,E,ACIDE ACETYLSALICYLIQUE,N
303521,DIABITOS 1000mg Comp.Pell.Séc.Bt 60,6.06,6.06,E,METFORMINE,N
303520,RAXIDONE 2 mg Comp.Pell.Séc.BT 90,89.24,89.19,E,RISPERIDONE,O
303549,SPIRAMIZOLE 1.5 MUI/250MG Comp Pell Séc Bt 20,10.68,10.68,E,METRONIDAZOLE+SPIRAMYCINE,N
303552,ROVASTINE 10mg Comp Pell Bt 30,16.89,16.2,E,ROSUVASTATINE,N
303553,ROVASTINE 20mg Comp Pell Bt 30,25.23,24.3,E,ROSUVASTATINE,N
303551,ROVASTINE 5mg Comp Pell Bt 30,14.28,13.68,E,ROSUVASTATINE,N
106017,GONAL-F PEN 300UI/0.5ml Sol Inj Bt 1 Stylo Pré-rempli/0.5ml + 8 Aig (F),238.37,238.37,E,FSH,O
303563,ALGETRA 37.5 mg/325 mg Comp Pell Bt 20,4.49,4.48,E,TRAMADOL + PARACETAMOL,N
106019,GONAL-F PEN 900UI/1.5ml Sol Inj Bt 1 Stylo Pré-rempli/1.5ml + 20 Aig (F),625.335,625.335,E,FSH,O
303543,D-MAX 200 000 UI/ML Sol Inj IM et Buv Bt 1 Amp,3.74,3.74,E,VITAMINE D,N
303559,TELMYCOR-AM 40mg/10mg Comp Bt 30,29.285,29.28,E,TELMISARTAN + AMLODIPINE,N
303558,TELMYCOR-AM 40mg/5mg Comp Bt 30,29.285,29.28,E,TELMISARTAN + AMLODIPINE,N
303561,TELMYCOR-AM 80mg/10mg Comp Bt 30,33.395,33.39,E,TELMISARTAN + AMLODIPINE,N
303560,TELMYCOR-AM 80mg/5mg Comp Bt 30,33.395,33.39,E,TELMISARTAN + AMLODIPINE,N
303562,SPASTOP 40mg Comp Pell Bt 10,3.21,3.21,I,OTYLONIUM BROMURE,N
303583,MIRAZINE 15mg Comp Pell Séc Bt 30,16.64,16.62,E,MIRTAZAPINE,N
303197,X-BACK 100mg Gél Bt 20,7.24,7.24,I,CELECOXIB,N
105909,DESLORATADINE GENEPHARM 2.5mg Comp Orodisp Bt 30,9.15,9.15,E,DESLORATADINE,N
303451,NEURYL 150mg Gél Bt 30,29.62,28.5,V,PREGABALINE,O
303452,NEURYL 150mg Gél Bt 90,88.38,85.5,V,PREGABALINE,O
303449,NEURYL 75mg Gél Bt 30,27.61,26.91,V,PREGABALINE,O
303450,NEURYL 75mg Gél bt 60,53.83,53.82,V,PREGABALINE,O
105931,MONCAS 10mg Comp Pell Bt 28,36.725,34.132,E,MONTELUKAST,N
105930,MONCAS 5mg Comp à Croquer Bt 28,36.725,34.132,E,MONTELUKAST,N
303498,KETOLIN 2% Crème Derm Tb 15gr,4.68,4.68,E,KETOCONAZOLE,N
303504,BITOBRA SP 15mg/5ml Collyre Fl 5ml,4.39,4.39,E,DEXAMETHASONE+TOBRAMYCINE,N
303503,TOBRA SP 15mg/5ml Collyre Fl 5ml,3.63,3.63,E,TOBRAMYCINE,N
105917,NEXIUM 40 40mg Comp Gastro-résist Bt 28,21.145,20.44,E,ESOMEPRAZOLE,N
106051,SEMGLEE 100 UI/ml Sol Inj Bt 5 Stylos Pré-remplies (F),123.9,123.9,V,INSULINE ANALOGUE : GLARGINE,O
303594,FLAMET 250mg Comp Pell Bt 20,6.14,2.52,E,METRONIDAZOLE,N
303602,TALLIS 250 mg Comp.Séc.Bt 28,46.74,43.456,E,TERBINAFINE,N
303604,DORZO SP 2% Collyre en Sol Fl 5ml,25.24,19.39,E,DORZOLAMIDE,N
303606,CIBRAMINE 20 20mg Comp. Pell. Séc. Bt 28,34.235,34.216,E,ESCITALOPRAM,N
303607,BI-GALVINE 50mg/ 1000mg Comp. Pell. Bt 30,23.746,23.61,E,VILDAGLIPTINE + METFORMINE,N
303608,MIRAZINE 30mg Comp. Pell. Séc. Bt 30,26.5,26.49,E,MIRTAZAPINE,N
303612,OROKEN 200mg Comp. Pell. Bt 14,35.105,21.35,E,CEFIXIME,N
303611,OROKEN 200mg Comp. Pell. Bt 8,19.725,12.2,E,CEFIXIME,N
303614,OROKEN Enf. 100mg/5ml Pdre. P. Susp. Or. Fl 40ml,17.945,9.04,E,CEFIXIME,N
303635,INOVIA10 10mg Comp Pell Bt 30,53.59,51.72,E,DAPAGLIFLOZINE,O
303634,INOVIA5 5mg Comp Pell Bt 30,53.59,51.72,E,DAPAGLIFLOZINE,O
106157,JARDIANCE 10mg Comp Pell Bt 30,120.49,52.62,E,EMPAGLIFLOZINE,O
106156,JARDIANCE 25mg Comp Pell Bt 30,120.49,52.62,E,EMPAGLIFLOZINE,O
303605,CIBRAMINE 10 10mg Comp Pell Séc Bt 28,23.705,23.688,E,ESCITALOPRAM,N
303675,URICARE 10mg Comp. Pell. Bt 30,35.14,35.13,E,SOLIFENACINE SUCCINATE,N
303674,URICARE 5mg Comp. Pell. Bt 30,35.14,35.13,E,SOLIFENACINE SUCCINATE,N
303717,GALAMOX 1gr Comp Disp Bt 21,12.14,9.975,E,AMOXICILLINE,N
303718,PARALVIT 1000mg Comp Pell Bt 8,2.79,2.336,E,PARACETAMOL,N
302522,FENOLIP 200mg Gél Bt 90,25.16,25.11,E,FENOFIBRATE,N
303731,CARDOMINE 2mg Comp Séc Bt 90,12.03,11.97,E,MOLSIDOMINE,N
303730,ALFACAPS 1 ug Caps. Molle Bt 30,38.74,38.73,E,ALFACALCIDOL,N
303760,DIARETYL 2mg Gél Bt 10,2.42,1.97,I,LOPERAMIDE,N
303761,DIARETYL 2mg Gél Bt 20,3.94,3.94,I,LOPERAMIDE,N
303754,PROSTALPHA 4mg Gél Bt 30,22.24,22.23,E,SILODOSINE,N
303758,PROSTALPHA 8mg Gél Bt 30,22.24,22.23,E,SILODOSINE,N
303765,BI-GALVINE 50mg/1000mg Comp Pell Bt 60,47.25,47.22,E,VILDAGLIPTINE + METFORMINE,N
303623,VILDAMET 50mg/1000mg Comp Pell Bt 30,33.48,23.61,E,VILDAGLIPTINE + METFORMINE,N
303631,CLAVUMOX Enf 500mg/62.5mg Pdre P Susp Or  Bt 24 Sachets -dose,14.09,14.088,E,AMOXICILLINE+ACIDE CLAVULANIQUE,N
303632,CLAVUMOX 500mg/62.5mg Comp Pell Bt 16,10,9.76,E,AMOXICILLINE+ACIDE CLAVULANIQUE,N
303633,CLAVUMOX 500mg/62.5mg Comp Pell Bt 24,14.76,14.64,E,AMOXICILLINE+ACIDE CLAVULANIQUE,N
303671,CLAVUMOX NOURISSON 100mg/12.5mg/ml Pdre P Susp Or Fl 30ml,5.94,4.38,E,AMOXICILLINE+ACIDE CLAVULANIQUE,N
106764,ACETAZOLAMIDE 250mg Comp Bt 30,10.79,3.12,E,ACETAZOLAMIDE,N
303700,CLAVUMOX 500mg/62.5mg Comp Pell Bt 48,29.3,29.28,E,AMOXICILLINE+ACIDE CLAVULANIQUE,N
303703,ALOPIA 5mg Comp Pell Bt 28,36.99,36.988,I,FINASTERIDE,N
303702,STEZA 10mg Comp Séc Bt 30,7.62,1.65,E,HYDROCORTISONE,N
303709,E CAPS 100mg Caps Molle Bt 60,8.995,6.84,E,VITAMINE E,N
303708,E CAPS 200mg Caps Molle Bt 60,11.25,8.52,E,VITAMINE E,N
303705,ORELOX 100mg Comp Pell Bt 10,22.495,19.06,E,CEFPODOXIME,N
303706,ORELOX 100mg Comp Pell Bt 20,38.135,38.12,E,CEFPODOXIME,N
303707,ORELOX ENFANTS ET NOURRISSONS 40mg/5ml Glés P Susp Buv Fl 100ml,22.26,20.1,E,CEFPODOXIME,N
303704,ORELOX ENFANTS ET NOURRISSONS 40mg/5ml Glés P Susp Buv Fl 50ml,12.66,10.05,E,CEFPODOXIME,N
303701,PSORIS 0.05% Shamp bt 1 Fl/125ml,31.91,31.875,E,CLOBETASOL,N
303720,LEVOMAX 500mg Comp Pell Séc Bt 10,29.04,29.04,E,LEVOFLOXACINE,N
